item_id,phase,condition,branch,layer,token_id,score,raw_rank
4,heldout,clean_preserved,confidence,38,97817,9.4375,107
4,heldout,clean_preserved,confidence,38,99973,12.125,28
4,heldout,clean_preserved,confidence,38,75075,2.875,22697
4,heldout,clean_preserved,confidence,40,97817,9.8125,93
4,heldout,clean_preserved,confidence,40,99973,12.3125,25
4,heldout,clean_preserved,confidence,40,75075,2.625,23522
4,heldout,clean_preserved,confidence,42,97817,10.0625,75
4,heldout,clean_preserved,confidence,42,99973,12.75,17
4,heldout,clean_preserved,confidence,42,75075,2.828125,18781
4,heldout,targeted_strong_preserved,correctness,38,97817,10.875,73
4,heldout,targeted_strong_preserved,correctness,38,99973,11.6875,45
4,heldout,targeted_strong_preserved,correctness,38,75075,3.15625,16527
4,heldout,targeted_strong_preserved,correctness,40,97817,12.0625,48
4,heldout,targeted_strong_preserved,correctness,40,99973,12.8125,31
4,heldout,targeted_strong_preserved,correctness,40,75075,2.5625,20948
4,heldout,targeted_strong_preserved,correctness,42,97817,14.5,11
4,heldout,targeted_strong_preserved,correctness,42,99973,15.0625,8
4,heldout,targeted_strong_preserved,correctness,42,75075,1.9140625,40827
4,heldout,targeted_strong_preserved,confidence,38,97817,9.5,105
4,heldout,targeted_strong_preserved,confidence,38,99973,12.125,29
4,heldout,targeted_strong_preserved,confidence,38,75075,2.890625,22413
4,heldout,targeted_strong_preserved,confidence,40,97817,9.75,98
4,heldout,targeted_strong_preserved,confidence,40,99973,12.3125,25
4,heldout,targeted_strong_preserved,confidence,40,75075,2.640625,23178
4,heldout,targeted_strong_preserved,confidence,42,97817,10.0,82
4,heldout,targeted_strong_preserved,confidence,42,99973,12.75,18
4,heldout,targeted_strong_preserved,confidence,42,75075,2.796875,19107
4,heldout,random_strong_preserved,correctness,38,97817,10.75,83
4,heldout,random_strong_preserved,correctness,38,99973,11.625,47
4,heldout,random_strong_preserved,correctness,38,75075,3.09375,17033
4,heldout,random_strong_preserved,correctness,40,97817,11.875,51
4,heldout,random_strong_preserved,correctness,40,99973,12.75,30
4,heldout,random_strong_preserved,correctness,40,75075,2.53125,20905
4,heldout,random_strong_preserved,correctness,42,97817,14.3125,11
4,heldout,random_strong_preserved,correctness,42,99973,14.9375,8
4,heldout,random_strong_preserved,correctness,42,75075,1.953125,39061
4,heldout,random_strong_preserved,confidence,38,97817,9.4375,107
4,heldout,random_strong_preserved,confidence,38,99973,12.125,28
4,heldout,random_strong_preserved,confidence,38,75075,2.875,22724
4,heldout,random_strong_preserved,confidence,40,97817,9.8125,95
4,heldout,random_strong_preserved,confidence,40,99973,12.3125,25
4,heldout,random_strong_preserved,confidence,40,75075,2.625,23660
4,heldout,random_strong_preserved,confidence,42,97817,10.0625,77
4,heldout,random_strong_preserved,confidence,42,99973,12.8125,17
4,heldout,random_strong_preserved,confidence,42,75075,2.828125,18868
4,heldout,support_matched_alternative_preserved,correctness,38,97817,10.875,75
4,heldout,support_matched_alternative_preserved,correctness,38,99973,11.6875,45
4,heldout,support_matched_alternative_preserved,correctness,38,75075,3.203125,16405
4,heldout,support_matched_alternative_preserved,correctness,40,97817,12.125,46
4,heldout,support_matched_alternative_preserved,correctness,40,99973,12.875,30
4,heldout,support_matched_alternative_preserved,correctness,40,75075,2.59375,21049
4,heldout,support_matched_alternative_preserved,correctness,42,97817,14.4375,11
4,heldout,support_matched_alternative_preserved,correctness,42,99973,15.0625,8
4,heldout,support_matched_alternative_preserved,correctness,42,75075,1.9765625,40507
4,heldout,support_matched_alternative_preserved,confidence,38,97817,9.5,102
4,heldout,support_matched_alternative_preserved,confidence,38,99973,12.1875,26
4,heldout,support_matched_alternative_preserved,confidence,38,75075,2.84375,22987
4,heldout,support_matched_alternative_preserved,confidence,40,97817,9.8125,93
4,heldout,support_matched_alternative_preserved,confidence,40,99973,12.375,25
4,heldout,support_matched_alternative_preserved,confidence,40,75075,2.59375,24121
4,heldout,support_matched_alternative_preserved,confidence,42,97817,10.0625,74
4,heldout,support_matched_alternative_preserved,confidence,42,99973,12.75,16
4,heldout,support_matched_alternative_preserved,confidence,42,75075,2.796875,19228
4,heldout,alternative_random_preserved,correctness,38,97817,10.8125,77
4,heldout,alternative_random_preserved,correctness,38,99973,11.6875,46
4,heldout,alternative_random_preserved,correctness,38,75075,3.109375,17048
4,heldout,alternative_random_preserved,correctness,40,97817,12.0,48
4,heldout,alternative_random_preserved,correctness,40,99973,12.8125,30
4,heldout,alternative_random_preserved,correctness,40,75075,2.515625,21438
4,heldout,alternative_random_preserved,correctness,42,97817,14.375,11
4,heldout,alternative_random_preserved,correctness,42,99973,15.0,8
4,heldout,alternative_random_preserved,correctness,42,75075,1.9453125,39792
4,heldout,alternative_random_preserved,confidence,38,97817,9.4375,108
4,heldout,alternative_random_preserved,confidence,38,99973,12.125,29
4,heldout,alternative_random_preserved,confidence,38,75075,2.84375,23129
4,heldout,alternative_random_preserved,confidence,40,97817,9.75,98
4,heldout,alternative_random_preserved,confidence,40,99973,12.3125,25
4,heldout,alternative_random_preserved,confidence,40,75075,2.59375,23994
4,heldout,alternative_random_preserved,confidence,42,97817,10.0625,77
4,heldout,alternative_random_preserved,confidence,42,99973,12.75,17
4,heldout,alternative_random_preserved,confidence,42,75075,2.796875,19160
4,heldout,targeted_strong_reset,correctness,38,97817,10.8125,75
4,heldout,targeted_strong_reset,correctness,38,99973,11.6875,46
4,heldout,targeted_strong_reset,correctness,38,75075,3.09375,17110
4,heldout,targeted_strong_reset,correctness,40,97817,12.0,48
4,heldout,targeted_strong_reset,correctness,40,99973,12.75,30
4,heldout,targeted_strong_reset,correctness,40,75075,2.515625,21253
4,heldout,targeted_strong_reset,correctness,42,97817,14.375,11
4,heldout,targeted_strong_reset,correctness,42,99973,15.0,8
4,heldout,targeted_strong_reset,correctness,42,75075,1.921875,40074
4,heldout,targeted_strong_reset,confidence,38,97817,9.4375,107
4,heldout,targeted_strong_reset,confidence,38,99973,12.125,28
4,heldout,targeted_strong_reset,confidence,38,75075,2.875,22697
4,heldout,targeted_strong_reset,confidence,40,97817,9.8125,93
4,heldout,targeted_strong_reset,confidence,40,99973,12.3125,25
4,heldout,targeted_strong_reset,confidence,40,75075,2.625,23522
4,heldout,targeted_strong_reset,confidence,42,97817,10.0625,75
4,heldout,targeted_strong_reset,confidence,42,99973,12.75,17
4,heldout,targeted_strong_reset,confidence,42,75075,2.828125,18781
4,heldout,clean_reset,correctness,38,97817,10.8125,75
4,heldout,clean_reset,correctness,38,99973,11.6875,46
4,heldout,clean_reset,correctness,38,75075,3.09375,17110
4,heldout,clean_reset,correctness,40,97817,12.0,48
4,heldout,clean_reset,correctness,40,99973,12.75,30
4,heldout,clean_reset,correctness,40,75075,2.515625,21253
4,heldout,clean_reset,correctness,42,97817,14.375,11
4,heldout,clean_reset,correctness,42,99973,15.0,8
4,heldout,clean_reset,correctness,42,75075,1.921875,40074
4,heldout,clean_reset,confidence,38,97817,9.4375,107
4,heldout,clean_reset,confidence,38,99973,12.125,28
4,heldout,clean_reset,confidence,38,75075,2.875,22697
4,heldout,clean_reset,confidence,40,97817,9.8125,93
4,heldout,clean_reset,confidence,40,99973,12.3125,25
4,heldout,clean_reset,confidence,40,75075,2.625,23522
4,heldout,clean_reset,confidence,42,97817,10.0625,75
4,heldout,clean_reset,confidence,42,99973,12.75,17
4,heldout,clean_reset,confidence,42,75075,2.828125,18781
4,heldout,targeted_weak_preserved,correctness,38,97817,10.8125,77
4,heldout,targeted_weak_preserved,correctness,38,99973,11.6875,45
4,heldout,targeted_weak_preserved,correctness,38,75075,3.15625,16422
4,heldout,targeted_weak_preserved,correctness,40,97817,12.0,48
4,heldout,targeted_weak_preserved,correctness,40,99973,12.8125,30
4,heldout,targeted_weak_preserved,correctness,40,75075,2.5625,20879
4,heldout,targeted_weak_preserved,correctness,42,97817,14.4375,11
4,heldout,targeted_weak_preserved,correctness,42,99973,15.0,8
4,heldout,targeted_weak_preserved,correctness,42,75075,1.9296875,40267
4,heldout,targeted_weak_preserved,confidence,38,97817,9.5,106
4,heldout,targeted_weak_preserved,confidence,38,99973,12.125,29
4,heldout,targeted_weak_preserved,confidence,38,75075,2.875,22653
4,heldout,targeted_weak_preserved,confidence,40,97817,9.75,98
4,heldout,targeted_weak_preserved,confidence,40,99973,12.3125,25
4,heldout,targeted_weak_preserved,confidence,40,75075,2.640625,23287
4,heldout,targeted_weak_preserved,confidence,42,97817,10.0,83
4,heldout,targeted_weak_preserved,confidence,42,99973,12.75,17
4,heldout,targeted_weak_preserved,confidence,42,75075,2.796875,19203
57,heldout,clean_preserved,correctness,38,97817,12.125,19
57,heldout,clean_preserved,correctness,38,99973,12.875,13
57,heldout,clean_preserved,correctness,38,75075,2.84375,18909
57,heldout,clean_preserved,correctness,40,97817,13.4375,12
57,heldout,clean_preserved,correctness,40,99973,13.875,8
57,heldout,clean_preserved,correctness,40,75075,2.34375,22373
57,heldout,clean_preserved,correctness,42,97817,14.625,6
57,heldout,clean_preserved,correctness,42,99973,14.75,5
57,heldout,clean_preserved,correctness,42,75075,1.515625,49650
57,heldout,clean_preserved,confidence,38,97817,8.75,150
57,heldout,clean_preserved,confidence,38,99973,11.3125,31
57,heldout,clean_preserved,confidence,38,75075,2.5625,28131
57,heldout,clean_preserved,confidence,40,97817,9.25,108
57,heldout,clean_preserved,confidence,40,99973,11.5625,26
57,heldout,clean_preserved,confidence,40,75075,2.421875,25868
57,heldout,clean_preserved,confidence,42,97817,10.3125,53
57,heldout,clean_preserved,confidence,42,99973,12.8125,12
57,heldout,clean_preserved,confidence,42,75075,2.59375,21294
57,heldout,targeted_strong_preserved,correctness,38,97817,12.125,21
57,heldout,targeted_strong_preserved,correctness,38,99973,12.875,14
57,heldout,targeted_strong_preserved,correctness,38,75075,2.8125,19267
57,heldout,targeted_strong_preserved,correctness,40,97817,13.5,12
57,heldout,targeted_strong_preserved,correctness,40,99973,13.875,8
57,heldout,targeted_strong_preserved,correctness,40,75075,2.3125,22840
57,heldout,targeted_strong_preserved,correctness,42,97817,14.625,6
57,heldout,targeted_strong_preserved,correctness,42,99973,14.8125,5
57,heldout,targeted_strong_preserved,correctness,42,75075,1.484375,50158
57,heldout,targeted_strong_preserved,confidence,38,97817,8.75,151
57,heldout,targeted_strong_preserved,confidence,38,99973,11.3125,31
57,heldout,targeted_strong_preserved,confidence,38,75075,2.546875,28288
57,heldout,targeted_strong_preserved,confidence,40,97817,9.3125,105
57,heldout,targeted_strong_preserved,confidence,40,99973,11.625,26
57,heldout,targeted_strong_preserved,confidence,40,75075,2.421875,25855
57,heldout,targeted_strong_preserved,confidence,42,97817,10.375,51
57,heldout,targeted_strong_preserved,confidence,42,99973,12.875,12
57,heldout,targeted_strong_preserved,confidence,42,75075,2.625,20906
57,heldout,random_strong_preserved,correctness,38,97817,12.125,20
57,heldout,random_strong_preserved,correctness,38,99973,12.875,13
57,heldout,random_strong_preserved,correctness,38,75075,2.828125,19070
57,heldout,random_strong_preserved,correctness,40,97817,13.4375,12
57,heldout,random_strong_preserved,correctness,40,99973,13.875,8
57,heldout,random_strong_preserved,correctness,40,75075,2.359375,22083
57,heldout,random_strong_preserved,correctness,42,97817,14.625,6
57,heldout,random_strong_preserved,correctness,42,99973,14.8125,5
57,heldout,random_strong_preserved,correctness,42,75075,1.5078125,49644
57,heldout,random_strong_preserved,confidence,38,97817,8.6875,153
57,heldout,random_strong_preserved,confidence,38,99973,11.25,31
57,heldout,random_strong_preserved,confidence,38,75075,2.5625,28203
57,heldout,random_strong_preserved,confidence,40,97817,9.25,108
57,heldout,random_strong_preserved,confidence,40,99973,11.5625,26
57,heldout,random_strong_preserved,confidence,40,75075,2.4375,25569
57,heldout,random_strong_preserved,confidence,42,97817,10.3125,53
57,heldout,random_strong_preserved,confidence,42,99973,12.8125,12
57,heldout,random_strong_preserved,confidence,42,75075,2.640625,20684
57,heldout,support_matched_alternative_preserved,correctness,38,97817,12.125,20
57,heldout,support_matched_alternative_preserved,correctness,38,99973,12.875,13
57,heldout,support_matched_alternative_preserved,correctness,38,75075,2.828125,20154
57,heldout,support_matched_alternative_preserved,correctness,40,97817,13.4375,12
57,heldout,support_matched_alternative_preserved,correctness,40,99973,13.9375,9
57,heldout,support_matched_alternative_preserved,correctness,40,75075,2.34375,23757
57,heldout,support_matched_alternative_preserved,correctness,42,97817,14.375,6
57,heldout,support_matched_alternative_preserved,correctness,42,99973,14.6875,5
57,heldout,support_matched_alternative_preserved,correctness,42,75075,1.546875,52678
57,heldout,support_matched_alternative_preserved,confidence,38,97817,8.8125,139
57,heldout,support_matched_alternative_preserved,confidence,38,99973,11.3125,31
57,heldout,support_matched_alternative_preserved,confidence,38,75075,2.484375,29294
57,heldout,support_matched_alternative_preserved,confidence,40,97817,9.3125,102
57,heldout,support_matched_alternative_preserved,confidence,40,99973,11.5,27
57,heldout,support_matched_alternative_preserved,confidence,40,75075,2.296875,28130
57,heldout,support_matched_alternative_preserved,confidence,42,97817,10.4375,46
57,heldout,support_matched_alternative_preserved,confidence,42,99973,12.875,11
57,heldout,support_matched_alternative_preserved,confidence,42,75075,2.53125,22162
57,heldout,alternative_random_preserved,correctness,38,97817,12.0625,22
57,heldout,alternative_random_preserved,correctness,38,99973,12.875,13
57,heldout,alternative_random_preserved,correctness,38,75075,2.828125,19385
57,heldout,alternative_random_preserved,correctness,40,97817,13.4375,13
57,heldout,alternative_random_preserved,correctness,40,99973,13.875,9
57,heldout,alternative_random_preserved,correctness,40,75075,2.328125,22927
57,heldout,alternative_random_preserved,correctness,42,97817,14.625,6
57,heldout,alternative_random_preserved,correctness,42,99973,14.75,5
57,heldout,alternative_random_preserved,correctness,42,75075,1.5234375,50058
57,heldout,alternative_random_preserved,confidence,38,97817,8.75,145
57,heldout,alternative_random_preserved,confidence,38,99973,11.3125,31
57,heldout,alternative_random_preserved,confidence,38,75075,2.59375,27468
57,heldout,alternative_random_preserved,confidence,40,97817,9.3125,104
57,heldout,alternative_random_preserved,confidence,40,99973,11.5625,26
57,heldout,alternative_random_preserved,confidence,40,75075,2.46875,25089
57,heldout,alternative_random_preserved,confidence,42,97817,10.3125,53
57,heldout,alternative_random_preserved,confidence,42,99973,12.75,13
57,heldout,alternative_random_preserved,confidence,42,75075,2.65625,20430
57,heldout,targeted_strong_reset,correctness,38,97817,12.125,19
57,heldout,targeted_strong_reset,correctness,38,99973,12.875,13
57,heldout,targeted_strong_reset,correctness,38,75075,2.84375,18909
57,heldout,targeted_strong_reset,correctness,40,97817,13.4375,12
57,heldout,targeted_strong_reset,correctness,40,99973,13.875,8
57,heldout,targeted_strong_reset,correctness,40,75075,2.34375,22373
57,heldout,targeted_strong_reset,correctness,42,97817,14.625,6
57,heldout,targeted_strong_reset,correctness,42,99973,14.75,5
57,heldout,targeted_strong_reset,correctness,42,75075,1.515625,49650
57,heldout,targeted_strong_reset,confidence,38,97817,8.75,150
57,heldout,targeted_strong_reset,confidence,38,99973,11.3125,31
57,heldout,targeted_strong_reset,confidence,38,75075,2.5625,28131
57,heldout,targeted_strong_reset,confidence,40,97817,9.25,108
57,heldout,targeted_strong_reset,confidence,40,99973,11.5625,26
57,heldout,targeted_strong_reset,confidence,40,75075,2.421875,25868
57,heldout,targeted_strong_reset,confidence,42,97817,10.3125,53
57,heldout,targeted_strong_reset,confidence,42,99973,12.8125,12
57,heldout,targeted_strong_reset,confidence,42,75075,2.59375,21294
57,heldout,clean_reset,correctness,38,97817,12.125,19
57,heldout,clean_reset,correctness,38,99973,12.875,13
57,heldout,clean_reset,correctness,38,75075,2.84375,18909
57,heldout,clean_reset,correctness,40,97817,13.4375,12
57,heldout,clean_reset,correctness,40,99973,13.875,8
57,heldout,clean_reset,correctness,40,75075,2.34375,22373
57,heldout,clean_reset,correctness,42,97817,14.625,6
57,heldout,clean_reset,correctness,42,99973,14.75,5
57,heldout,clean_reset,correctness,42,75075,1.515625,49650
57,heldout,clean_reset,confidence,38,97817,8.75,150
57,heldout,clean_reset,confidence,38,99973,11.3125,31
57,heldout,clean_reset,confidence,38,75075,2.5625,28131
57,heldout,clean_reset,confidence,40,97817,9.25,108
57,heldout,clean_reset,confidence,40,99973,11.5625,26
57,heldout,clean_reset,confidence,40,75075,2.421875,25868
57,heldout,clean_reset,confidence,42,97817,10.3125,53
57,heldout,clean_reset,confidence,42,99973,12.8125,12
57,heldout,clean_reset,confidence,42,75075,2.59375,21294
57,heldout,targeted_weak_preserved,correctness,38,97817,12.125,22
57,heldout,targeted_weak_preserved,correctness,38,99973,12.875,13
57,heldout,targeted_weak_preserved,correctness,38,75075,2.828125,19120
57,heldout,targeted_weak_preserved,correctness,40,97817,13.5,12
57,heldout,targeted_weak_preserved,correctness,40,99973,13.9375,8
57,heldout,targeted_weak_preserved,correctness,40,75075,2.328125,22582
57,heldout,targeted_weak_preserved,correctness,42,97817,14.6875,6
57,heldout,targeted_weak_preserved,correctness,42,99973,14.8125,5
57,heldout,targeted_weak_preserved,correctness,42,75075,1.484375,50408
57,heldout,targeted_weak_preserved,confidence,38,97817,8.75,149
57,heldout,targeted_weak_preserved,confidence,38,99973,11.3125,30
57,heldout,targeted_weak_preserved,confidence,38,75075,2.546875,28343
57,heldout,targeted_weak_preserved,confidence,40,97817,9.3125,105
57,heldout,targeted_weak_preserved,confidence,40,99973,11.5625,29
57,heldout,targeted_weak_preserved,confidence,40,75075,2.40625,26180
57,heldout,targeted_weak_preserved,confidence,42,97817,10.375,51
57,heldout,targeted_weak_preserved,confidence,42,99973,12.875,12
57,heldout,targeted_weak_preserved,confidence,42,75075,2.609375,21269
67,heldout,clean_preserved,correctness,38,97817,11.5,54
67,heldout,clean_preserved,correctness,38,99973,11.8125,43
67,heldout,clean_preserved,correctness,38,75075,2.953125,22052
67,heldout,clean_preserved,correctness,40,97817,12.75,37
67,heldout,clean_preserved,correctness,40,99973,13.125,33
67,heldout,clean_preserved,correctness,40,75075,2.546875,23449
67,heldout,clean_preserved,correctness,42,97817,13.125,19
67,heldout,clean_preserved,correctness,42,99973,13.25,18
67,heldout,clean_preserved,correctness,42,75075,2.03125,48228
67,heldout,clean_preserved,confidence,38,97817,10.0,81
67,heldout,clean_preserved,confidence,38,99973,12.0625,27
67,heldout,clean_preserved,confidence,38,75075,2.3125,38384
67,heldout,clean_preserved,confidence,40,97817,10.4375,55
67,heldout,clean_preserved,confidence,40,99973,12.0625,22
67,heldout,clean_preserved,confidence,40,75075,2.46875,29400
67,heldout,clean_preserved,confidence,42,97817,10.75,43
67,heldout,clean_preserved,confidence,42,99973,12.6875,16
67,heldout,clean_preserved,confidence,42,75075,2.78125,23538
67,heldout,targeted_strong_preserved,correctness,38,97817,11.5,54
67,heldout,targeted_strong_preserved,correctness,38,99973,11.8125,46
67,heldout,targeted_strong_preserved,correctness,38,75075,2.921875,22675
67,heldout,targeted_strong_preserved,correctness,40,97817,12.8125,36
67,heldout,targeted_strong_preserved,correctness,40,99973,13.125,33
67,heldout,targeted_strong_preserved,correctness,40,75075,2.53125,23811
67,heldout,targeted_strong_preserved,correctness,42,97817,13.125,19
67,heldout,targeted_strong_preserved,correctness,42,99973,13.1875,18
67,heldout,targeted_strong_preserved,correctness,42,75075,1.96875,50741
67,heldout,targeted_strong_preserved,confidence,38,97817,10.0,79
67,heldout,targeted_strong_preserved,confidence,38,99973,12.0,27
67,heldout,targeted_strong_preserved,confidence,38,75075,2.296875,38648
67,heldout,targeted_strong_preserved,confidence,40,97817,10.375,54
67,heldout,targeted_strong_preserved,confidence,40,99973,12.0,25
67,heldout,targeted_strong_preserved,confidence,40,75075,2.46875,29141
67,heldout,targeted_strong_preserved,confidence,42,97817,10.75,43
67,heldout,targeted_strong_preserved,confidence,42,99973,12.6875,16
67,heldout,targeted_strong_preserved,confidence,42,75075,2.734375,23996
67,heldout,random_strong_preserved,correctness,38,97817,11.4375,56
67,heldout,random_strong_preserved,correctness,38,99973,11.8125,43
67,heldout,random_strong_preserved,correctness,38,75075,2.953125,22012
67,heldout,random_strong_preserved,correctness,40,97817,12.75,36
67,heldout,random_strong_preserved,correctness,40,99973,13.125,33
67,heldout,random_strong_preserved,correctness,40,75075,2.546875,23470
67,heldout,random_strong_preserved,correctness,42,97817,13.0,23
67,heldout,random_strong_preserved,correctness,42,99973,13.125,18
67,heldout,random_strong_preserved,correctness,42,75075,2.03125,48220
67,heldout,random_strong_preserved,confidence,38,97817,10.0,82
67,heldout,random_strong_preserved,confidence,38,99973,12.0,28
67,heldout,random_strong_preserved,confidence,38,75075,2.328125,37932
67,heldout,random_strong_preserved,confidence,40,97817,10.4375,55
67,heldout,random_strong_preserved,confidence,40,99973,12.0625,22
67,heldout,random_strong_preserved,confidence,40,75075,2.46875,29385
67,heldout,random_strong_preserved,confidence,42,97817,10.75,43
67,heldout,random_strong_preserved,confidence,42,99973,12.6875,16
67,heldout,random_strong_preserved,confidence,42,75075,2.78125,23568
67,heldout,support_matched_alternative_preserved,correctness,38,97817,11.5625,50
67,heldout,support_matched_alternative_preserved,correctness,38,99973,11.9375,41
67,heldout,support_matched_alternative_preserved,correctness,38,75075,2.828125,24773
67,heldout,support_matched_alternative_preserved,correctness,40,97817,12.625,38
67,heldout,support_matched_alternative_preserved,correctness,40,99973,13.0625,32
67,heldout,support_matched_alternative_preserved,correctness,40,75075,2.421875,25408
67,heldout,support_matched_alternative_preserved,correctness,42,97817,13.0625,20
67,heldout,support_matched_alternative_preserved,correctness,42,99973,13.125,18
67,heldout,support_matched_alternative_preserved,correctness,42,75075,1.8125,54993
67,heldout,support_matched_alternative_preserved,confidence,38,97817,10.0625,70
67,heldout,support_matched_alternative_preserved,confidence,38,99973,12.125,27
67,heldout,support_matched_alternative_preserved,confidence,38,75075,2.359375,37459
67,heldout,support_matched_alternative_preserved,confidence,40,97817,10.4375,52
67,heldout,support_matched_alternative_preserved,confidence,40,99973,12.125,21
67,heldout,support_matched_alternative_preserved,confidence,40,75075,2.46875,29638
67,heldout,support_matched_alternative_preserved,confidence,42,97817,10.8125,41
67,heldout,support_matched_alternative_preserved,confidence,42,99973,12.8125,16
67,heldout,support_matched_alternative_preserved,confidence,42,75075,2.75,24202
67,heldout,alternative_random_preserved,correctness,38,97817,11.5,54
67,heldout,alternative_random_preserved,correctness,38,99973,11.8125,43
67,heldout,alternative_random_preserved,correctness,38,75075,2.9375,22447
67,heldout,alternative_random_preserved,correctness,40,97817,12.8125,36
67,heldout,alternative_random_preserved,correctness,40,99973,13.125,33
67,heldout,alternative_random_preserved,correctness,40,75075,2.53125,23804
67,heldout,alternative_random_preserved,correctness,42,97817,13.125,19
67,heldout,alternative_random_preserved,correctness,42,99973,13.25,18
67,heldout,alternative_random_preserved,correctness,42,75075,1.9921875,49684
67,heldout,alternative_random_preserved,confidence,38,97817,10.0625,78
67,heldout,alternative_random_preserved,confidence,38,99973,12.0625,27
67,heldout,alternative_random_preserved,confidence,38,75075,2.34375,37748
67,heldout,alternative_random_preserved,confidence,40,97817,10.4375,55
67,heldout,alternative_random_preserved,confidence,40,99973,12.0625,22
67,heldout,alternative_random_preserved,confidence,40,75075,2.484375,29074
67,heldout,alternative_random_preserved,confidence,42,97817,10.8125,41
67,heldout,alternative_random_preserved,confidence,42,99973,12.75,15
67,heldout,alternative_random_preserved,confidence,42,75075,2.796875,23296
67,heldout,targeted_strong_reset,correctness,38,97817,11.5,54
67,heldout,targeted_strong_reset,correctness,38,99973,11.8125,43
67,heldout,targeted_strong_reset,correctness,38,75075,2.953125,22052
67,heldout,targeted_strong_reset,correctness,40,97817,12.75,37
67,heldout,targeted_strong_reset,correctness,40,99973,13.125,33
67,heldout,targeted_strong_reset,correctness,40,75075,2.546875,23449
67,heldout,targeted_strong_reset,correctness,42,97817,13.125,19
67,heldout,targeted_strong_reset,correctness,42,99973,13.25,18
67,heldout,targeted_strong_reset,correctness,42,75075,2.03125,48228
67,heldout,targeted_strong_reset,confidence,38,97817,10.0,81
67,heldout,targeted_strong_reset,confidence,38,99973,12.0625,27
67,heldout,targeted_strong_reset,confidence,38,75075,2.3125,38384
67,heldout,targeted_strong_reset,confidence,40,97817,10.4375,55
67,heldout,targeted_strong_reset,confidence,40,99973,12.0625,22
67,heldout,targeted_strong_reset,confidence,40,75075,2.46875,29400
67,heldout,targeted_strong_reset,confidence,42,97817,10.75,43
67,heldout,targeted_strong_reset,confidence,42,99973,12.6875,16
67,heldout,targeted_strong_reset,confidence,42,75075,2.78125,23538
67,heldout,clean_reset,correctness,38,97817,11.5,54
67,heldout,clean_reset,correctness,38,99973,11.8125,43
67,heldout,clean_reset,correctness,38,75075,2.953125,22052
67,heldout,clean_reset,correctness,40,97817,12.75,37
67,heldout,clean_reset,correctness,40,99973,13.125,33
67,heldout,clean_reset,correctness,40,75075,2.546875,23449
67,heldout,clean_reset,correctness,42,97817,13.125,19
67,heldout,clean_reset,correctness,42,99973,13.25,18
67,heldout,clean_reset,correctness,42,75075,2.03125,48228
67,heldout,clean_reset,confidence,38,97817,10.0,81
67,heldout,clean_reset,confidence,38,99973,12.0625,27
67,heldout,clean_reset,confidence,38,75075,2.3125,38384
67,heldout,clean_reset,confidence,40,97817,10.4375,55
67,heldout,clean_reset,confidence,40,99973,12.0625,22
67,heldout,clean_reset,confidence,40,75075,2.46875,29400
67,heldout,clean_reset,confidence,42,97817,10.75,43
67,heldout,clean_reset,confidence,42,99973,12.6875,16
67,heldout,clean_reset,confidence,42,75075,2.78125,23538
67,heldout,targeted_weak_preserved,correctness,38,97817,11.5,54
67,heldout,targeted_weak_preserved,correctness,38,99973,11.875,43
67,heldout,targeted_weak_preserved,correctness,38,75075,2.921875,22572
67,heldout,targeted_weak_preserved,correctness,40,97817,12.8125,36
67,heldout,targeted_weak_preserved,correctness,40,99973,13.125,32
67,heldout,targeted_weak_preserved,correctness,40,75075,2.546875,23439
67,heldout,targeted_weak_preserved,correctness,42,97817,13.125,19
67,heldout,targeted_weak_preserved,correctness,42,99973,13.25,17
67,heldout,targeted_weak_preserved,correctness,42,75075,2.0,49277
67,heldout,targeted_weak_preserved,confidence,38,97817,10.0,78
67,heldout,targeted_weak_preserved,confidence,38,99973,12.0,27
67,heldout,targeted_weak_preserved,confidence,38,75075,2.3125,38325
67,heldout,targeted_weak_preserved,confidence,40,97817,10.375,54
67,heldout,targeted_weak_preserved,confidence,40,99973,12.0,23
67,heldout,targeted_weak_preserved,confidence,40,75075,2.46875,29272
67,heldout,targeted_weak_preserved,confidence,42,97817,10.75,43
67,heldout,targeted_weak_preserved,confidence,42,99973,12.6875,16
67,heldout,targeted_weak_preserved,confidence,42,75075,2.75,23774
68,heldout,clean_preserved,correctness,38,97817,12.0625,28
68,heldout,clean_preserved,correctness,38,99973,12.8125,15
68,heldout,clean_preserved,correctness,38,75075,2.9375,26197
68,heldout,clean_preserved,correctness,40,97817,13.6875,16
68,heldout,clean_preserved,correctness,40,99973,14.5625,7
68,heldout,clean_preserved,correctness,40,75075,2.34375,29841
68,heldout,clean_preserved,correctness,42,97817,12.875,22
68,heldout,clean_preserved,correctness,42,99973,12.875,22
68,heldout,clean_preserved,correctness,42,75075,2.046875,52148
68,heldout,clean_preserved,confidence,38,97817,9.625,95
68,heldout,clean_preserved,confidence,38,99973,11.5625,30
68,heldout,clean_preserved,confidence,38,75075,2.1875,37069
68,heldout,clean_preserved,confidence,40,97817,10.0,71
68,heldout,clean_preserved,confidence,40,99973,11.875,26
68,heldout,clean_preserved,confidence,40,75075,2.09375,34647
68,heldout,clean_preserved,confidence,42,97817,10.5625,58
68,heldout,clean_preserved,confidence,42,99973,12.75,17
68,heldout,clean_preserved,confidence,42,75075,2.5,26871
68,heldout,targeted_strong_preserved,correctness,38,97817,12.0625,28
68,heldout,targeted_strong_preserved,correctness,38,99973,12.8125,15
