item_id,item_type,condition,domain,difficulty,analysis_family,is_primary_estimand,attempt_order,intervention_mode,intervention_scope,direction_source_selector,direction_source_position,localized_target_selector,localized_target_position,applied_prompt_position_count,steer_generated,max_injection_fraction,requested_strength,effective_strength_after_cap,feature_label,feature_id,token_id,direction_sha256,layer,layer_selection_reason,raw_rank,word_filtered_rank,rank_policy,baseline_output_raw,baseline_output_normalized,intervened_output_raw,intervened_output_normalized,baseline_valid,intervened_valid,labels,expected_judgment,factual_correct,baseline_judgment_correct,intervened_judgment_correct,baseline_margin,intervened_margin,delta_margin,baseline_oriented_margin,intervened_oriented_margin,delta_oriented_margin,candidate_score_before,candidate_score_after,flipped,flip_effect,generated_positions_steered,duration_seconds
11,calibration,self,physics,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,24,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.500036306263723,2.382004732209225,-9.118031574054498,11.500036306263723,2.382004732209225,-9.118031574054498,12.5,-29.75,False,no_flip,True,1.2865825705230236
11,calibration,other,physics,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.000117422717267,2.63062296901262,-8.369494453704647,11.000117422717267,2.63062296901262,-8.369494453704647,13.8125,-29.625,False,no_flip,True,1.2799103204160929
11,calibration,self,physics,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,24,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.500036306263723,2.3812118348969307,-9.118824471366793,11.500036306263723,2.3812118348969307,-9.118824471366793,12.5,-29.75,False,no_flip,True,1.2801510374993086
11,calibration,other,physics,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.000117422717267,2.7563240298895835,-8.243793392827683,11.000117422717267,2.7563240298895835,-8.243793392827683,13.8125,-29.625,False,no_flip,True,1.281930087134242
12,calibration,self,astronomy,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,41,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.750097765785313,2.7511842798612633,-7.998913485924049,10.750097765785313,2.7511842798612633,-7.998913485924049,11.1875,-29.625,False,no_flip,True,1.282180566340685
12,calibration,other,astronomy,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.500146505231669,2.7525463617985224,-8.747600143433147,11.500146505231669,2.7525463617985224,-8.747600143433147,13.25,-29.625,False,no_flip,True,1.2821230366826057
12,calibration,self,astronomy,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,41,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.750097765785313,2.7515271832708095,-7.998570582514503,10.750097765785313,2.7515271832708095,-7.998570582514503,11.1875,-29.625,False,no_flip,True,1.2847595363855362
12,calibration,other,astronomy,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.500146505231669,2.7525424389750697,-8.7476040662566,11.500146505231669,2.7525424389750697,-8.7476040662566,13.25,-29.625,False,no_flip,True,1.4083565585315228
13,calibration,self,physics,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,26,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,1.0000083446275312,1.2593994330081841,0.25939108838065295,1.0000083446275312,1.2593994330081841,0.25939108838065295,11.375,-30.0,False,no_flip,True,1.2811386045068502
13,calibration,other,physics,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,3.0000328454207192,1.7593601837688766,-1.2406726616518426,3.0000328454207192,1.7593601837688766,-1.2406726616518426,13.5625,-29.75,False,no_flip,True,1.287792095914483
13,calibration,self,physics,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,26,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,1.0000083446275312,1.2582901415535162,0.25828179692598496,1.0000083446275312,1.2582901415535162,0.25828179692598496,11.375,-30.0,False,no_flip,True,1.2782159354537725
13,calibration,other,physics,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,3.0000328454207192,1.7610560455395898,-1.2389767998811294,3.0000328454207192,1.7610560455395898,-1.2389767998811294,13.5625,-29.75,False,no_flip,True,1.2891853619366884
14,calibration,self,medicine,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,75,,,94,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,27,9,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.125062960999458,2.1304235135066847,-8.994639447492773,11.125062960999458,2.1304235135066847,-8.994639447492773,12.4375,-29.5,False,no_flip,True,1.2783322967588902
14,calibration,other,medicine,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,75,,,94,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.000119691237842,2.2742145105148666,-7.725905180722975,10.000119691237842,2.2742145105148666,-7.725905180722975,13.6875,-29.5,False,no_flip,True,1.2835836913436651
14,calibration,self,medicine,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,75,,,94,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,27,9,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.125062960999458,2.1318515718794515,-8.993211389120006,11.125062960999458,2.1318515718794515,-8.993211389120006,12.4375,-29.5,False,no_flip,True,1.3393435552716255
14,calibration,other,medicine,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,75,,,94,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.000119691237842,2.402391128762247,-7.597728562475595,10.000119691237842,2.402391128762247,-7.597728562475595,13.6875,-29.5,False,no_flip,True,1.2797468714416027
15,calibration,self,biology,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,74,,,93,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,29,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.750051987191682,2.501975076209419,-9.248076910982263,11.750051987191682,2.501975076209419,-9.248076910982263,11.875,-29.875,False,no_flip,True,1.2813888434320688
15,calibration,other,biology,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,74,,,93,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,12,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875102280218925,2.754668782425142,-9.120433497793783,11.875102280218925,2.754668782425142,-9.120433497793783,13.625,-29.375,False,no_flip,True,1.2834359109401703
15,calibration,self,biology,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,74,,,93,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,29,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.750051987191682,2.5022276002619037,-9.247824386929778,11.750051987191682,2.5022276002619037,-9.247824386929778,11.875,-29.875,False,no_flip,True,1.2807162497192621
15,calibration,other,biology,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,74,,,93,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,12,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875102280218925,2.7541184962537955,-9.12098378396513,11.875102280218925,2.7541184962537955,-9.12098378396513,13.625,-29.375,False,no_flip,True,1.281261743977666
16,calibration,self,geography,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,35,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,13.812550082304824,2.7519629197067843,-11.06058716259804,13.812550082304824,2.7519629197067843,-11.06058716259804,11.9375,-29.5,False,no_flip,True,1.2849800568073988
16,calibration,other,geography,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.875105389295413,2.2710603481409635,-7.60404504115445,9.875105389295413,2.2710603481409635,-7.60404504115445,13.1875,-29.375,False,no_flip,True,1.2860944028943777
16,calibration,self,geography,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,35,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,13.812550082304824,2.6272579268461413,-11.185292155458683,13.812550082304824,2.6272579268461413,-11.185292155458683,11.9375,-29.5,False,no_flip,True,1.3249164447188377
16,calibration,other,geography,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.875105389295413,2.143725593283307,-7.7313797960121065,9.875105389295413,2.143725593283307,-7.7313797960121065,13.1875,-29.375,False,no_flip,True,1.3362460769712925
17,calibration,self,biology,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,52,23,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875080409601424,2.885143633552616,-8.989936776048808,11.875080409601424,2.885143633552616,-8.989936776048808,11.1875,-29.625,False,no_flip,True,1.2856430783867836
17,calibration,other,biology,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875104786730162,2.7756346223795845,-9.099470164350578,11.875104786730162,2.7756346223795845,-9.099470164350578,13.1875,-29.75,False,no_flip,True,1.3016524706035852
17,calibration,self,biology,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,52,23,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875080409601424,2.885184291506448,-8.989896118094975,11.875080409601424,2.885184291506448,-8.989896118094975,11.1875,-29.625,False,no_flip,True,1.4186080116778612
17,calibration,other,biology,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875104786730162,2.7759088095008337,-9.099195977229328,11.875104786730162,2.7759088095008337,-9.099195977229328,13.1875,-29.625,False,no_flip,True,1.4052641820162535
18,calibration,self,geography,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,77,,,96,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,29,8,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,0.37500393392656406,1.0146111677822773,0.6396072338557133,0.37500393392656406,1.0146111677822773,0.6396072338557133,11.125,-29.75,False,no_flip,True,1.3441753536462784
18,calibration,other,geography,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,77,,,96,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,1.8750659353881929,1.697631771725355,-0.17743416366283782,1.8750659353881929,1.697631771725355,-0.17743416366283782,12.8125,-29.75,False,no_flip,True,1.3252528309822083
18,calibration,self,geography,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,77,,,96,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,29,8,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,0.37500393392656406,1.0147167932818775,0.6397128593553134,0.37500393392656406,1.0147167932818775,0.6397128593553134,11.125,-29.75,False,no_flip,True,1.2868626061826944
18,calibration,other,geography,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,77,,,96,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,1.8750659353881929,1.7055270317468967,-0.1695389036412962,1.8750659353881929,1.7055270317468967,-0.1695389036412962,12.8125,-29.75,False,no_flip,True,1.3011796176433563
19,calibration,self,biology,2,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,52,20,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.625049545922025,2.3800635393963603,-4.244986006525664,6.625049545922025,2.3800635393963603,-4.244986006525664,10.8125,-29.75,False,no_flip,True,1.3737074248492718
19,calibration,other,biology,2,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,12,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.125126804161027,2.1494025826286816,-3.975724221532346,6.125126804161027,2.1494025826286816,-3.975724221532346,13.0,-29.625,False,no_flip,True,1.3888757936656475
19,calibration,self,biology,2,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,52,20,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.625049545922025,2.254584318954585,-4.37046522696744,6.625049545922025,2.254584318954585,-4.37046522696744,10.8125,-29.75,False,no_flip,True,1.3320624008774757
19,calibration,other,biology,2,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,12,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.125126804161027,2.1492843026026094,-3.975842501558418,6.125126804161027,2.1492843026026094,-3.975842501558418,13.0,-29.625,False,no_flip,True,1.3319484125822783
20,calibration,self,biology,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,53,19,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.62511406820613,2.3811450241537386,-7.243969044052392,9.62511406820613,2.3811450241537386,-7.243969044052392,11.1875,-29.75,False,no_flip,True,1.283536208793521
20,calibration,other,biology,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.37514556072449,2.530878990153724,-6.844266570570767,9.37514556072449,2.530878990153724,-6.844266570570767,13.3125,-29.375,False,no_flip,True,1.287036994472146
20,calibration,self,biology,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,53,19,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.62511406820613,2.5069384734742926,-7.118175594731838,9.62511406820613,2.5069384734742926,-7.118175594731838,11.1875,-29.75,False,no_flip,True,1.2845388930290937
20,calibration,other,biology,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.37514556072449,2.65588984779788,-6.719255712926611,9.37514556072449,2.65588984779788,-6.719255712926611,13.3125,-29.375,False,no_flip,True,1.2847880199551582
21,calibration,self,chemistry,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,19,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,13.312573332178545,2.7542194031284453,-10.5583539290501,13.312573332178545,2.7542194031284453,-10.5583539290501,12.5625,-29.75,False,no_flip,True,1.287042023614049
21,calibration,other,chemistry,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.375146768888044,2.7582906289917446,-6.616856139896299,9.375146768888044,2.7582906289917446,-6.616856139896299,13.3125,-29.75,False,no_flip,True,1.2852913532406092
21,calibration,self,chemistry,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,19,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,13.312573332178545,2.7539935303957463,-10.558579801782798,13.312573332178545,2.7539935303957463,-10.558579801782798,12.5625,-29.75,False,no_flip,True,1.2886190880089998
21,calibration,other,chemistry,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.375146768888044,2.6327213278982526,-6.742425440989791,9.375146768888044,2.6327213278982526,-6.742425440989791,13.3125,-29.75,False,no_flip,True,1.2875928971916437
22,calibration,self,history,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,38,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.500395510644353,2.5025210863204848,-8.997874424323868,11.500395510644353,2.5025210863204848,-8.997874424323868,11.625,-29.625,False,no_flip,True,1.284038646146655
22,calibration,other,history,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.250306585915496,2.707189806144015,-8.54311677977148,11.250306585915496,2.707189806144015,-8.54311677977148,13.375,-29.375,False,no_flip,True,1.2810612563043833
